,id,depth,aic_t,first_hydrophone,second_hydrophone,arrival_time,first_arrival,second_arrival,dt
1900,1900,360.75,"[18037.35600547454, 18037.35600547454, 18037.356006886577, 18037.35600613426, 18037.356005682872, 18037.35600547454]",5,4,18037.35600547454,2019-05-21 08:32:38.873000+00:00,2019-05-21 08:32:38.891000+00:00,-0.018
1901,1901,359.875,"[18037.356015046294, 18037.356015046294, 18037.356016469905, 18037.356015729165, 18037.356015254627, 18037.356015057867]",5,4,18037.356015057867,2019-05-21 08:32:39.701000+00:00,2019-05-21 08:32:39.718000+00:00,-0.017
1902,1902,362.5,"[18037.35601795139, 18037.35601763889, 18037.356020254632, 18037.35601949074, 18037.356019016206, 18037.356018784725]",5,4,18037.356018784725,2019-05-21 08:32:40.023000+00:00,2019-05-21 08:32:40.043000+00:00,-0.02
1903,1903,360.75,"[18037.35604065972, 18037.35604065972, 18037.35604207176, 18037.356041319443, 18037.356040868057, 18037.35604065972]",5,4,18037.35604065972,2019-05-21 08:32:41.913000+00:00,2019-05-21 08:32:41.931000+00:00,-0.018
1904,1904,360.75,"[18037.356048217593, 18037.356048217593, 18037.35604962963, 18037.356048900463, 18037.356048425925, 18037.356048217593]",5,4,18037.356048217593,2019-05-21 08:32:42.566000+00:00,2019-05-21 08:32:42.584000+00:00,-0.018
1905,1905,360.75,"[18037.356053981483, 18037.356053935186, 18037.356055347223, 18037.356054618056, 18037.356054143518, 18037.356053935186]",5,4,18037.356053935186,2019-05-21 08:32:43.060000+00:00,2019-05-21 08:32:43.078000+00:00,-0.018
1906,1906,361.625,"[18037.35605658565, 18037.35605584491, 18037.35605842593, 18037.356057673613, 18037.356057222223, 18037.356057002315]",5,4,18037.356057002315,2019-05-21 08:32:43.325000+00:00,2019-05-21 08:32:43.344000+00:00,-0.019
1907,1907,361.625,"[18037.356077511573, 18037.356076493055, 18037.35607880787, 18037.356078194443, 18037.35607773148, 18037.356077511573]",5,4,18037.356077511573,2019-05-21 08:32:45.097000+00:00,2019-05-21 08:32:45.116000+00:00,-0.019
1908,1908,360.75,"[18037.356089675926, 18037.356089710647, 18037.356091099537, 18037.356090358797, 18037.35608988426, 18037.356089675926]",5,4,18037.356089675926,2019-05-21 08:32:46.148000+00:00,2019-05-21 08:32:46.166000+00:00,-0.018
1909,1909,362.5,"[18037.35609269676, 18037.356093993058, 18037.35609533565, 18037.356094583334, 18037.356094131945, 18037.356093900464]",5,4,18037.356093900464,2019-05-21 08:32:46.513000+00:00,2019-05-21 08:32:46.533000+00:00,-0.02
1910,1910,361.625,"[18037.356138599538, 18037.356138657407, 18037.35614002315, 18037.356139270833, 18037.356138819443, 18037.356138599538]",5,4,18037.356138599538,2019-05-21 08:32:50.375000+00:00,2019-05-21 08:32:50.394000+00:00,-0.019
1911,1911,360.75,"[18037.356149479165, 18037.3561484375, 18037.356150821757, 18037.356150081017, 18037.35614960648, 18037.356149398147]",5,4,18037.356149398147,2019-05-21 08:32:51.308000+00:00,2019-05-21 08:32:51.326000+00:00,-0.018
1912,1912,361.625,"[18037.356154340276, 18037.356155104164, 18037.356156527778, 18037.356155775462, 18037.356155324072, 18037.356155104164]",5,4,18037.356155104164,2019-05-21 08:32:51.801000+00:00,2019-05-21 08:32:51.820000+00:00,-0.019
1913,1913,361.625,"[18037.35617181713, 18037.35617125, 18037.35617408565, 18037.356173344906, 18037.35617287037, 18037.356172650463]",5,4,18037.356172650463,2019-05-21 08:32:53.317000+00:00,2019-05-21 08:32:53.336000+00:00,-0.019
1914,1914,361.625,"[18037.35621054398, 18037.356210034723, 18037.35621241898, 18037.356211666665, 18037.35621119213, 18037.356210972222]",5,4,18037.356210972222,2019-05-21 08:32:56.628000+00:00,2019-05-21 08:32:56.647000+00:00,-0.019
1915,1915,361.625,"[18037.35623599537, 18037.35623585648, 18037.356237118056, 18037.35623665509, 18037.35623614583, 18037.356235925923]",5,4,18037.356235925923,2019-05-21 08:32:58.784000+00:00,2019-05-21 08:32:58.803000+00:00,-0.019
1916,1916,361.625,"[18037.35624505787, 18037.356245578703, 18037.356248159722, 18037.35624747685, 18037.356246932868, 18037.356246712963]",5,4,18037.356246712963,2019-05-21 08:32:59.716000+00:00,2019-05-21 08:32:59.735000+00:00,-0.019
1917,1917,362.5,"[18037.356288842595, 18037.35628894676, 18037.35629146991, 18037.356290717595, 18037.356290266205, 18037.356290034724]",5,4,18037.356290034724,2019-05-21 08:33:03.459000+00:00,2019-05-21 08:33:03.479000+00:00,-0.02
1918,1918,367.75,"[18037.357391145833, 18037.357392025464, 18037.357393796297, 18037.357393055554, 18037.35739258102, 18037.357392280093]",5,4,18037.357392280093,2019-05-21 08:34:38.693000+00:00,2019-05-21 08:34:38.719000+00:00,-0.026
1919,1919,368.625,"[18037.357397592594, 18037.357396157407, 18037.357399212964, 18037.357398472224, 18037.357397997686, 18037.357397685188]",5,4,18037.357397685188,2019-05-21 08:34:39.160000+00:00,2019-05-21 08:34:39.187000+00:00,-0.027
1920,1920,366.875,"[18037.357401030094, 18037.357401863428, 18037.35740385417, 18037.357403101854, 18037.357402627316, 18037.357402337966]",5,4,18037.357402337966,2019-05-21 08:34:39.562000+00:00,2019-05-21 08:34:39.587000+00:00,-0.025
1921,1921,366.875,"[18037.357407083335, 18037.357406261577, 18037.357409386575, 18037.357408726853, 18037.357408171298, 18037.357407881947]",5,4,18037.357407881947,2019-05-21 08:34:40.041000+00:00,2019-05-21 08:34:40.066000+00:00,-0.025
1922,1922,368.625,"[18037.357423796297, 18037.357423622685, 18037.35742576389, 18037.357424618058, 18037.3574241088, 18037.357423796297]",5,4,18037.357423796297,2019-05-21 08:34:41.416000+00:00,2019-05-21 08:34:41.443000+00:00,-0.027
1923,1923,367.75,"[18037.357486516205, 18037.357488240745, 18037.35748975695, 18037.357488993057, 18037.35748854167, 18037.357488240745]",5,4,18037.357488240745,2019-05-21 08:34:46.984000+00:00,2019-05-21 08:34:47.010000+00:00,-0.026
1924,1924,368.625,"[18037.35749287037, 18037.357493275464, 18037.357495833334, 18037.35749462963, 18037.357494166667, 18037.357493854168]",5,4,18037.357493854168,2019-05-21 08:34:47.469000+00:00,2019-05-21 08:34:47.496000+00:00,-0.027
1925,1925,368.625,"[18037.35749888889, 18037.35749888889, 18037.357500416667, 18037.357499710648, 18037.35749920139, 18037.35749888889]",5,4,18037.35749888889,2019-05-21 08:34:47.904000+00:00,2019-05-21 08:34:47.931000+00:00,-0.027
1926,1926,368.625,"[18037.357502500003, 18037.35750277778, 18037.35750596065, 18037.357504722226, 18037.357504247688, 18037.357503935185]",5,4,18037.357503935185,2019-05-21 08:34:48.340000+00:00,2019-05-21 08:34:48.367000+00:00,-0.027
1927,1927,370.375,"[18037.357507546294, 18037.357507511573, 18037.357510717593, 18037.35750997685, 18037.357509502315, 18037.357509166664]",5,4,18037.357509166664,2019-05-21 08:34:48.792000+00:00,2019-05-21 08:34:48.821000+00:00,-0.029
1928,1928,369.5,"[18037.35751340278, 18037.357512453706, 18037.357516053242, 18037.357515312502, 18037.357514837964, 18037.357514513893]",5,4,18037.357514513893,2019-05-21 08:34:49.254000+00:00,2019-05-21 08:34:49.282000+00:00,-0.028
1929,1929,367.75,"[18037.35752, 18037.357520011574, 18037.35752153935, 18037.357520787038, 18037.3575203125, 18037.357520011574]",5,4,18037.357520011574,2019-05-21 08:34:49.729000+00:00,2019-05-21 08:34:49.755000+00:00,-0.026
1930,1930,368.625,"[18037.357523900464, 18037.35752363426, 18037.357525613425, 18037.357524907406, 18037.357524375, 18037.3575240625]",5,4,18037.3575240625,2019-05-21 08:34:50.079000+00:00,2019-05-21 08:34:50.106000+00:00,-0.027
1931,1931,369.5,"[18037.357530104167, 18037.35753019676, 18037.35753164352, 18037.3575309375, 18037.357530428242, 18037.357530104167]",5,4,18037.357530104167,2019-05-21 08:34:50.601000+00:00,2019-05-21 08:34:50.629000+00:00,-0.028
1932,1932,368.625,"[18037.35753695602, 18037.35753695602, 18037.357538483797, 18037.357537743057, 18037.35753726852, 18037.35753695602]",5,4,18037.35753695602,2019-05-21 08:34:51.193000+00:00,2019-05-21 08:34:51.220000+00:00,-0.027
1933,1933,368.625,"[18037.357585706017, 18037.357585046295, 18037.357587662034, 18037.35758648148, 18037.357585983795, 18037.357585671296]",5,4,18037.357585671296,2019-05-21 08:34:55.402000+00:00,2019-05-21 08:34:55.429000+00:00,-0.027
1934,1934,368.625,"[18037.357594004632, 18037.357592997687, 18037.35759553241, 18037.357594756948, 18037.357594293982, 18037.357593981484]",5,4,18037.357593981484,2019-05-21 08:34:56.120000+00:00,2019-05-21 08:34:56.147000+00:00,-0.027
1935,1935,368.625,"[18037.357607800925, 18037.35760673611, 18037.357609050923, 18037.35760855324, 18037.357608078702, 18037.357607766204]",5,4,18037.357607766204,2019-05-21 08:34:57.311000+00:00,2019-05-21 08:34:57.338000+00:00,-0.027
1936,1936,367.75,"[18037.357617546295, 18037.357618344908, 18037.357620972223, 18037.357619837963, 18037.357619305556, 18037.35761900463]",5,4,18037.35761900463,2019-05-21 08:34:58.282000+00:00,2019-05-21 08:34:58.308000+00:00,-0.026
1937,1937,368.625,"[18037.35763111111, 18037.35763108796, 18037.357632638887, 18037.357631875, 18037.35763142361, 18037.35763111111]",5,4,18037.35763111111,2019-05-21 08:34:59.328000+00:00,2019-05-21 08:34:59.355000+00:00,-0.027
1938,1938,368.625,"[18037.35763559028, 18037.35763559028, 18037.35763712963, 18037.357636377317, 18037.35763590278, 18037.35763559028]",5,4,18037.35763559028,2019-05-21 08:34:59.715000+00:00,2019-05-21 08:34:59.742000+00:00,-0.027
1939,1939,368.625,"[18037.3576419213, 18037.3576419213, 18037.357643449075, 18037.357642685187, 18037.357642233797, 18037.3576419213]",5,4,18037.3576419213,2019-05-21 08:35:00.262000+00:00,2019-05-21 08:35:00.289000+00:00,-0.027
1940,1940,368.625,"[18037.357650289352, 18037.357650289352, 18037.357651828705, 18037.35765107639, 18037.35765060185, 18037.357650289352]",5,4,18037.357650289352,2019-05-21 08:35:00.985000+00:00,2019-05-21 08:35:01.012000+00:00,-0.027
1941,1941,370.375,"[18037.357658784724, 18037.35765792824, 18037.357659976853, 18037.357659236113, 18037.357658761575, 18037.357658425928]",5,4,18037.357658425928,2019-05-21 08:35:01.688000+00:00,2019-05-21 08:35:01.717000+00:00,-0.029
1942,1942,368.625,"[18037.357665949075, 18037.357665949075, 18037.357667476852, 18037.357666736112, 18037.357666261574, 18037.357665949075]",5,4,18037.357665949075,2019-05-21 08:35:02.338000+00:00,2019-05-21 08:35:02.365000+00:00,-0.027
1943,1943,81.625,"[18037.35767099537, 18037.357670694444, 18037.357671874997, 18037.357673229166, 18037.35767273148, 18037.35767241898]",2,5,18037.357671874997,2019-05-21 08:35:02.850000+00:00,2019-05-21 08:35:02.897000+00:00,-0.047
1944,1944,371.25,"[18037.35767565972, 18037.357676412037, 18037.357678877313, 18037.357678136574, 18037.357677662036, 18037.357677314816]",5,4,18037.357677314816,2019-05-21 08:35:03.320000+00:00,2019-05-21 08:35:03.350000+00:00,-0.03
1945,1945,369.5,"[18037.357682083333, 18037.357680833335, 18037.357683622686, 18037.357682858797, 18037.357682407408, 18037.357682083333]",5,4,18037.357682083333,2019-05-21 08:35:03.732000+00:00,2019-05-21 08:35:03.760000+00:00,-0.028
1946,1946,367.75,"[18037.357686539348, 18037.357686898147, 18037.357688425924, 18037.35768762731, 18037.357687129628, 18037.357686828702]",5,4,18037.357686828702,2019-05-21 08:35:04.142000+00:00,2019-05-21 08:35:04.168000+00:00,-0.026
1947,1947,376.5,"[18037.3576969213, 18037.3576969213, 18037.357698460648, 18037.35769769676, 18037.35769724537, 18037.357696828705]",5,4,18037.357696828705,2019-05-21 08:35:05.006000+00:00,2019-05-21 08:35:05.042000+00:00,-0.036
1948,1948,368.625,"[18037.357702164354, 18037.357703368056, 18037.357704965278, 18037.357704085647, 18037.357703587964, 18037.357703275462]",5,4,18037.357703275462,2019-05-21 08:35:05.563000+00:00,2019-05-21 08:35:05.590000+00:00,-0.027
1949,1949,369.5,"[18037.357710613425, 18037.357710613425, 18037.357712152774, 18037.357711388886, 18037.357710937496, 18037.357710613425]",5,4,18037.357710613425,2019-05-21 08:35:06.197000+00:00,2019-05-21 08:35:06.225000+00:00,-0.028
1950,1950,369.5,"[18037.357718923613, 18037.35771894676, 18037.357720462966, 18037.357719722226, 18037.357719247688, 18037.357718923613]",5,4,18037.357718923613,2019-05-21 08:35:06.915000+00:00,2019-05-21 08:35:06.943000+00:00,-0.028
1951,1951,370.375,"[18037.357724861115, 18037.357724861115, 18037.357726400463, 18037.357725659724, 18037.357725185186, 18037.35772484954]",5,4,18037.35772484954,2019-05-21 08:35:07.427000+00:00,2019-05-21 08:35:07.456000+00:00,-0.029
1952,1952,-149.37500000000006,"[18037.35772890046, 18037.35772815972, 18037.357727974533, 18037.357730335647, 18037.35772986111, 18037.357729537034]",2,5,18037.357727974533,2019-05-21 08:35:07.697000+00:00,2019-05-21 08:35:07.832000+00:00,-0.135
1953,1953,369.5,"[18037.35773398148, 18037.357733993053, 18037.357735532405, 18037.357734768517, 18037.357734317127, 18037.357733993053]",5,4,18037.357733993053,2019-05-21 08:35:08.217000+00:00,2019-05-21 08:35:08.245000+00:00,-0.028
1954,1954,369.5,"[18037.35774321759, 18037.35774321759, 18037.357744756944, 18037.357743993056, 18037.357743541666, 18037.35774321759]",5,4,18037.35774321759,2019-05-21 08:35:09.014000+00:00,2019-05-21 08:35:09.042000+00:00,-0.028
1955,1955,369.5,"[18037.35775037037, 18037.35775037037, 18037.357751909723, 18037.357751145835, 18037.357750694446, 18037.35775037037]",5,4,18037.35775037037,2019-05-21 08:35:09.632000+00:00,2019-05-21 08:35:09.660000+00:00,-0.028
1956,1956,369.5,"[18037.357758935184, 18037.357758935184, 18037.357760474537, 18037.357759733797, 18037.35775925926, 18037.357758935184]",5,4,18037.357758935184,2019-05-21 08:35:10.372000+00:00,2019-05-21 08:35:10.400000+00:00,-0.028
1957,1957,215.5,"[18037.35776144676, 18037.3577621875, 18037.357760474537, 18037.35776033565, 18037.357762511576, 18037.3577621875]",3,2,18037.35776033565,2019-05-21 08:35:10.493000+00:00,2019-05-21 08:35:10.505000+00:00,-0.012
1958,1958,369.5,"[18037.357766863424, 18037.357767800924, 18037.357769340277, 18037.35776857639, 18037.357768125, 18037.357767800924]",5,4,18037.357767800924,2019-05-21 08:35:11.138000+00:00,2019-05-21 08:35:11.166000+00:00,-0.028
1959,1959,262.75,"[18037.357778159723, 18037.357778171296, 18037.357777314814, 18037.357776550925, 18037.35777849537, 18037.357778171296]",3,2,18037.357776550925,2019-05-21 08:35:11.894000+00:00,2019-05-21 08:35:11.960000+00:00,-0.066
1960,1960,369.5,"[18037.357785694447, 18037.357785694447, 18037.357787233796, 18037.357786493056, 18037.357786018518, 18037.357785694447]",5,4,18037.357785694447,2019-05-21 08:35:12.684000+00:00,2019-05-21 08:35:12.712000+00:00,-0.028
1961,1961,-209.75,"[18037.35778888889, 18037.357789062502, 18037.357787233796, 18037.35778986111, 18037.357789386573, 18037.357789062502]",2,5,18037.357787233796,2019-05-21 08:35:12.817000+00:00,2019-05-21 08:35:12.975000+00:00,-0.158
1962,1962,369.5,"[18037.357794074076, 18037.357794074076, 18037.357795625, 18037.357794861113, 18037.357794409723, 18037.35779408565]",5,4,18037.35779408565,2019-05-21 08:35:13.409000+00:00,2019-05-21 08:35:13.437000+00:00,-0.028
1963,1963,-225.5,"[18037.357796909724, 18037.35779795139, 18037.357796377317, 18037.357799178244, 18037.35779859954, 18037.357798275465]",2,5,18037.357796377317,2019-05-21 08:35:13.607000+00:00,2019-05-21 08:35:13.771000+00:00,-0.164
1964,1964,370.375,"[18037.357803969906, 18037.357803969906, 18037.35780552083, 18037.357804756943, 18037.357804305553, 18037.357803969906]",5,4,18037.357803969906,2019-05-21 08:35:14.263000+00:00,2019-05-21 08:35:14.292000+00:00,-0.029
1965,1965,369.5,"[18037.35780753472, 18037.35780753472, 18037.357809085646, 18037.357808333334, 18037.357807858796, 18037.35780753472]",5,4,18037.35780753472,2019-05-21 08:35:14.571000+00:00,2019-05-21 08:35:14.599000+00:00,-0.028
1966,1966,369.5,"[18037.357813703704, 18037.357813726852, 18037.35781525463, 18037.35781449074, 18037.35781402778, 18037.357813703704]",5,4,18037.357813703704,2019-05-21 08:35:15.104000+00:00,2019-05-21 08:35:15.132000+00:00,-0.028
1967,1967,247.875,"[18037.35782335648, 18037.357822152775, 18037.357822974536, 18037.357822407408, 18037.35782386574, 18037.357823541664]",3,2,18037.357822407408,2019-05-21 08:35:15.856000+00:00,2019-05-21 08:35:15.905000+00:00,-0.049
1968,1968,369.5,"[18037.35782908565, 18037.357829074073, 18037.357830902776, 18037.35782988426, 18037.35782940972, 18037.35782908565]",5,4,18037.35782908565,2019-05-21 08:35:16.433000+00:00,2019-05-21 08:35:16.461000+00:00,-0.028
1969,1969,369.5,"[18037.35783556713, 18037.35783556713, 18037.357837118056, 18037.35783636574, 18037.357835891202, 18037.35783556713]",5,4,18037.35783556713,2019-05-21 08:35:16.993000+00:00,2019-05-21 08:35:17.021000+00:00,-0.028
1970,1970,-191.375,"[18037.35783886574, 18037.35783886574, 18037.357837118056, 18037.357839664353, 18037.357839189815, 18037.35783886574]",2,5,18037.357837118056,2019-05-21 08:35:17.127000+00:00,2019-05-21 08:35:17.278000+00:00,-0.151
1971,1971,369.5,"[18037.357844930557, 18037.357844930557, 18037.357846481482, 18037.357845717594, 18037.357845266204, 18037.35784494213]",5,4,18037.35784494213,2019-05-21 08:35:17.803000+00:00,2019-05-21 08:35:17.831000+00:00,-0.028
1972,1972,369.5,"[18037.357852372686, 18037.357852372686, 18037.35785392361, 18037.3578531713, 18037.35785269676, 18037.357852372686]",5,4,18037.357852372686,2019-05-21 08:35:18.445000+00:00,2019-05-21 08:35:18.473000+00:00,-0.028
1973,1973,372.125,"[18037.357861006945, 18037.35786167824, 18037.357863912035, 18037.357863159723, 18037.357862685185, 18037.35786232639]",5,4,18037.35786232639,2019-05-21 08:35:19.305000+00:00,2019-05-21 08:35:19.336000+00:00,-0.031
1974,1974,372.125,"[18037.357867743056, 18037.357867743056, 18037.357869305553, 18037.35786855324, 18037.357868078703, 18037.357867719908]",5,4,18037.357867719908,2019-05-21 08:35:19.771000+00:00,2019-05-21 08:35:19.802000+00:00,-0.031
1975,1975,369.5,"[18037.35787195602, 18037.357871990742, 18037.357873726854, 18037.35787289352, 18037.357872291668, 18037.357871967593]",5,4,18037.357871967593,2019-05-21 08:35:20.138000+00:00,2019-05-21 08:35:20.166000+00:00,-0.028
1976,1976,370.375,"[18037.35787693287, 18037.35787693287, 18037.357878449075, 18037.35787770833, 18037.357877233797, 18037.357876898146]",5,4,18037.357876898146,2019-05-21 08:35:20.564000+00:00,2019-05-21 08:35:20.593000+00:00,-0.029
1977,1977,-128.375,"[18037.357880983796, 18037.357881122683, 18037.357880532407, 18037.357882835648, 18037.35788236111, 18037.357882002314]",2,5,18037.357880532407,2019-05-21 08:35:20.878000+00:00,2019-05-21 08:35:21.005000+00:00,-0.127
1978,1978,370.375,"[18037.35788677083, 18037.35788576389, 18037.35788841435, 18037.357887719907, 18037.357887106482, 18037.35788677083]",5,4,18037.35788677083,2019-05-21 08:35:21.417000+00:00,2019-05-21 08:35:21.446000+00:00,-0.029
1979,1979,370.375,"[18037.357890891202, 18037.357891736112, 18037.357893483797, 18037.35789273148, 18037.357892256943, 18037.357891921296]",5,4,18037.357891921296,2019-05-21 08:35:21.862000+00:00,2019-05-21 08:35:21.891000+00:00,-0.029
